$/MWh,datetime
0.01,2023-03-26 14:30:00
0.01,2023-03-26 15:00:00
0.02,2023-03-26 15:30:00
0.02,2023-03-26 16:00:00
23.46,2023-03-26 16:30:00
19.46,2023-03-26 17:00:00
42.79,2023-03-26 17:30:00
48.15,2023-03-26 18:00:00
108.47,2023-03-26 18:30:00
106.43,2023-03-26 19:00:00
119.47,2023-03-26 19:30:00
101.98,2023-03-26 20:00:00
54.32,2023-03-26 20:30:00
108.29,2023-03-26 21:00:00
142.17,2023-03-26 21:30:00
68.24,2023-03-26 22:00:00
30.22,2023-03-26 22:30:00
18.9,2023-03-26 23:00:00
17.16,2023-03-26 23:30:00
0.01,2023-03-27 00:00:00
0.01,2023-03-27 00:30:00
12.13,2023-03-27 01:00:00
2.66,2023-03-27 01:30:00
0.01,2023-03-27 02:00:00
0.01,2023-03-27 02:30:00
0.01,2023-03-27 03:00:00
0.01,2023-03-27 03:30:00
0.02,2023-03-27 04:00:00
0.54,2023-03-27 04:30:00
14.19,2023-03-27 05:00:00
48.39,2023-03-27 05:30:00
46.21,2023-03-27 06:00:00
1.6,2023-03-27 06:30:00
16.91,2023-03-27 07:00:00
21.65,2023-03-27 07:30:00
8.54,2023-03-27 08:00:00
6.43,2023-03-27 08:30:00
22.08,2023-03-27 09:00:00
0.01,2023-03-27 09:30:00
0.01,2023-03-27 10:00:00
0.01,2023-03-27 10:30:00
0.02,2023-03-27 11:00:00
25.04,2023-03-27 11:30:00
26.81,2023-03-27 12:00:00
22.95,2023-03-27 12:30:00
23.32,2023-03-27 13:00:00
23.29,2023-03-27 13:30:00
23.31,2023-03-27 14:00:00
21.58,2023-03-27 14:30:00
21.58,2023-03-27 15:00:00
23.22,2023-03-27 15:30:00
22.55,2023-03-27 16:00:00
21.23,2023-03-27 16:30:00
4.86,2023-03-27 17:00:00
12.37,2023-03-27 17:30:00
42.47,2023-03-27 18:00:00
76.72,2023-03-27 18:30:00
96.15,2023-03-27 19:00:00
106.56,2023-03-27 19:30:00
86.46,2023-03-27 20:00:00
80.59,2023-03-27 20:30:00
85.06,2023-03-27 21:00:00
106.56,2023-03-27 21:30:00
63.39,2023-03-27 22:00:00
71.99,2023-03-27 22:30:00
61.19,2023-03-27 23:00:00
81.11,2023-03-27 23:30:00
113.32,2023-03-28 00:00:00
136.08,2023-03-28 00:30:00
65.06,2023-03-28 01:00:00
41.25,2023-03-28 01:30:00
28.9,2023-03-28 02:00:00
145.89,2023-03-28 02:30:00
38.93,2023-03-28 03:00:00
29.12,2023-03-28 03:30:00
28.62,2023-03-28 04:00:00
24.33,2023-03-28 04:30:00
25.7,2023-03-28 05:00:00
38.09,2023-03-28 05:30:00
51.04,2023-03-28 06:00:00
17.31,2023-03-28 06:30:00
81.12,2023-03-28 07:00:00
77.11,2023-03-28 07:30:00
36.28,2023-03-28 08:00:00
45.36,2023-03-28 08:30:00
47.87,2023-03-28 09:00:00
29.31,2023-03-28 09:30:00
29.32,2023-03-28 10:00:00
29.32,2023-03-28 10:30:00
35.41,2023-03-28 11:00:00
90.41,2023-03-28 11:30:00
42.32,2023-03-28 12:00:00
42.75,2023-03-28 12:30:00
47.33,2023-03-28 13:00:00
43.08,2023-03-28 13:30:00
29.31,2023-03-28 14:00:00
29.29,2023-03-28 14:30:00
28.79,2023-03-28 15:00:00
28.96,2023-03-28 15:30:00
29.42,2023-03-28 16:00:00
85.84,2023-03-28 16:30:00
232.73,2023-03-28 17:00:00
204.12,2023-03-28 17:30:00
161.26,2023-03-28 18:00:00
152.25,2023-03-28 18:30:00
152.44,2023-03-28 19:00:00
154.82,2023-03-28 19:30:00
152.78,2023-03-28 20:00:00
147.18,2023-03-28 20:30:00
141.18,2023-03-28 21:00:00
234.84,2023-03-28 21:30:00
172.43,2023-03-28 22:00:00
87.8,2023-03-28 22:30:00
121.39,2023-03-28 23:00:00
122.19,2023-03-28 23:30:00
129.78,2023-03-29 00:00:00
123.29,2023-03-29 00:30:00
88.94,2023-03-29 01:00:00
72.95,2023-03-29 01:30:00
109.15,2023-03-29 02:00:00
164.44,2023-03-29 02:30:00
205.21,2023-03-29 03:00:00
164.8,2023-03-29 03:30:00
146.7,2023-03-29 04:00:00
131.71,2023-03-29 04:30:00
148.82,2023-03-29 05:00:00
120.25,2023-03-29 05:30:00
138.08,2023-03-29 06:00:00
115.12,2023-03-29 06:30:00
148.22,2023-03-29 07:00:00
166.95,2023-03-29 07:30:00
169.26,2023-03-29 08:00:00
133.6,2023-03-29 08:30:00
111.75,2023-03-29 09:00:00
118.4,2023-03-29 09:30:00
94.01,2023-03-29 10:00:00
167.2,2023-03-29 10:30:00
157.03,2023-03-29 11:00:00
144.12,2023-03-29 11:30:00
113.14,2023-03-29 12:00:00
78.93,2023-03-29 12:30:00
84.34,2023-03-29 13:00:00
59.7,2023-03-29 13:30:00
59.64,2023-03-29 14:00:00
59.5,2023-03-29 14:30:00
92.5,2023-03-29 15:00:00
66.44,2023-03-29 15:30:00
59.3,2023-03-29 16:00:00
70.29,2023-03-29 16:30:00
60.67,2023-03-29 17:00:00
140.25,2023-03-29 17:30:00
143.23,2023-03-29 18:00:00
119.76,2023-03-29 18:30:00
148.89,2023-03-29 19:00:00
180.14,2023-03-29 19:30:00
192.18,2023-03-29 20:00:00
180.34,2023-03-29 20:30:00
205.1,2023-03-29 21:00:00
218.67,2023-03-29 21:30:00
210.66,2023-03-29 22:00:00
204.39,2023-03-29 22:30:00
210.03,2023-03-29 23:00:00
201.04,2023-03-29 23:30:00
159.27,2023-03-30 00:00:00
200.08,2023-03-30 00:30:00
199.29,2023-03-30 01:00:00
209.27,2023-03-30 01:30:00
202.23,2023-03-30 02:00:00
183.9,2023-03-30 02:30:00
179.54,2023-03-30 03:00:00
154.81,2023-03-30 03:30:00
150.41,2023-03-30 04:00:00
148.61,2023-03-30 04:30:00
178.16,2023-03-30 05:00:00
227.11,2023-03-30 05:30:00
205.63,2023-03-30 06:00:00
164.07,2023-03-30 06:30:00
240.96,2023-03-30 07:00:00
265.68,2023-03-30 07:30:00
253.05,2023-03-30 08:00:00
206.28,2023-03-30 08:30:00
177.14,2023-03-30 09:00:00
161.11,2023-03-30 09:30:00
124.62,2023-03-30 10:00:00
155.54,2023-03-30 10:30:00
155.97,2023-03-30 11:00:00
145.06,2023-03-30 11:30:00
80.6,2023-03-30 12:00:00
101.66,2023-03-30 12:30:00
121.5,2023-03-30 13:00:00
100.38,2023-03-30 13:30:00
139.72,2023-03-30 14:00:00
147.2,2023-03-30 14:30:00
144.56,2023-03-30 15:00:00
157.8,2023-03-30 15:30:00
169.43,2023-03-30 16:00:00
184.81,2023-03-30 16:30:00
133.29,2023-03-30 17:00:00
160.83,2023-03-30 17:30:00
216.1,2023-03-30 18:00:00
277.52,2023-03-30 18:30:00
275.13,2023-03-30 19:00:00
276.52,2023-03-30 19:30:00
260.5,2023-03-30 20:00:00
232.29,2023-03-30 20:30:00
207.59,2023-03-30 21:00:00
250.11,2023-03-30 21:30:00
209.04,2023-03-30 22:00:00
177.8,2023-03-30 22:30:00
124.33,2023-03-30 23:00:00
146.17,2023-03-30 23:30:00
189.32,2023-03-31 00:00:00
155.33,2023-03-31 00:30:00
127.47,2023-03-31 01:00:00
182.37,2023-03-31 01:30:00
150.95,2023-03-31 02:00:00
125.83,2023-03-31 02:30:00
137.24,2023-03-31 03:00:00
129.17,2023-03-31 03:30:00
129.2,2023-03-31 04:00:00
118.09,2023-03-31 04:30:00
134.85,2023-03-31 05:00:00
156.2,2023-03-31 05:30:00
209.8,2023-03-31 06:00:00
205.13,2023-03-31 06:30:00
225.64,2023-03-31 07:00:00
493.48,2023-03-31 07:30:00
450.87,2023-03-31 08:00:00
312.04,2023-03-31 08:30:00
217.6,2023-03-31 09:00:00
173.7,2023-03-31 09:30:00
145.21,2023-03-31 10:00:00
117.07,2023-03-31 10:30:00
119.28,2023-03-31 11:00:00
126.42,2023-03-31 11:30:00
116.93,2023-03-31 12:00:00
99.79,2023-03-31 12:30:00
105.19,2023-03-31 13:00:00
93.0,2023-03-31 13:30:00
123.82,2023-03-31 14:00:00
132.26,2023-03-31 14:30:00
144.04,2023-03-31 15:00:00
98.05,2023-03-31 15:30:00
99.03,2023-03-31 16:00:00
89.34,2023-03-31 16:30:00
70.6,2023-03-31 17:00:00
107.53,2023-03-31 17:30:00
109.97,2023-03-31 18:00:00
131.05,2023-03-31 18:30:00
149.56,2023-03-31 19:00:00
156.1,2023-03-31 19:30:00
143.01,2023-03-31 20:00:00
146.92,2023-03-31 20:30:00
148.4,2023-03-31 21:00:00
154.47,2023-03-31 21:30:00
143.98,2023-03-31 22:00:00
107.34,2023-03-31 22:30:00
122.93,2023-03-31 23:00:00
123.7,2023-03-31 23:30:00
122.98,2023-04-01 00:00:00
102.37,2023-04-01 00:30:00
91.13,2023-04-01 01:00:00
128.41,2023-04-01 01:30:00
107.86,2023-04-01 02:00:00
85.65,2023-04-01 02:30:00
101.08,2023-04-01 03:00:00
104.05,2023-04-01 03:30:00
109.3,2023-04-01 04:00:00
107.67,2023-04-01 04:30:00
103.14,2023-04-01 05:00:00
91.42,2023-04-01 05:30:00
91.2,2023-04-01 06:00:00
97.15,2023-04-01 06:30:00
64.17,2023-04-01 07:00:00
70.76,2023-04-01 07:30:00
89.01,2023-04-01 08:00:00
117.26,2023-04-01 08:30:00
160.33,2023-04-01 09:00:00
264.34,2023-04-01 09:30:00
243.22,2023-04-01 10:00:00
149.93,2023-04-01 10:30:00
125.13,2023-04-01 11:00:00
101.23,2023-04-01 11:30:00
87.0,2023-04-01 12:00:00
89.94,2023-04-01 12:30:00
133.93,2023-04-01 13:00:00
94.71,2023-04-01 13:30:00
97.22,2023-04-01 14:00:00
101.51,2023-04-01 14:30:00
101.81,2023-04-01 15:00:00
90.34,2023-04-01 15:30:00
99.93,2023-04-01 16:00:00
121.81,2023-04-01 16:30:00
127.12,2023-04-01 17:00:00
117.43,2023-04-01 17:30:00
119.06,2023-04-01 18:00:00
112.2,2023-04-01 18:30:00
118.12,2023-04-01 19:00:00
127.34,2023-04-01 19:30:00
110.31,2023-04-01 20:00:00
89.62,2023-04-01 20:30:00
103.27,2023-04-01 21:00:00
83.99,2023-04-01 21:30:00
87.86,2023-04-01 22:00:00
66.59,2023-04-01 22:30:00
82.55,2023-04-01 23:00:00
82.3,2023-04-01 23:30:00
115.0,2023-04-02 00:00:00
107.06,2023-04-02 00:30:00
77.11,2023-04-02 01:00:00
101.26,2023-04-02 01:30:00
99.75,2023-04-02 02:00:00
100.48,2023-04-02 02:30:00
58.59,2023-04-02 03:00:00
59.34,2023-04-02 03:30:00
53.55,2023-04-02 04:00:00
13.01,2023-04-02 04:30:00
45.07,2023-04-02 05:00:00
58.31,2023-04-02 05:30:00
65.36,2023-04-02 06:00:00
58.59,2023-04-02 06:30:00
53.67,2023-04-02 07:00:00
52.94,2023-04-02 07:30:00
52.7,2023-04-02 08:00:00
89.08,2023-04-02 08:30:00
118.2,2023-04-02 09:00:00
198.25,2023-04-02 09:30:00
137.36,2023-04-02 10:00:00
102.07,2023-04-02 10:30:00
81.81,2023-04-02 11:00:00
57.8,2023-04-02 11:30:00
57.71,2023-04-02 12:00:00
57.91,2023-04-02 12:30:00
57.98,2023-04-02 13:00:00
87.95,2023-04-02 13:30:00
66.67,2023-04-02 14:00:00
71.36,2023-04-02 14:30:00
57.98,2023-04-02 15:00:00
57.95,2023-04-02 15:30:00
57.95,2023-04-02 16:00:00
57.85,2023-04-02 16:30:00
54.68,2023-04-02 17:00:00
71.68,2023-04-02 17:30:00
105.67,2023-04-02 18:00:00
133.83,2023-04-02 18:30:00
150.27,2023-04-02 19:00:00
153.43,2023-04-02 19:30:00
149.08,2023-04-02 20:00:00
117.69,2023-04-02 20:30:00
149.63,2023-04-02 21:00:00
153.75,2023-04-02 21:30:00
204.83,2023-04-02 22:00:00
188.3,2023-04-02 22:30:00
168.04,2023-04-02 23:00:00
162.69,2023-04-02 23:30:00
74.85,2023-04-03 00:00:00
98.69,2023-04-03 00:30:00
100.83,2023-04-03 01:00:00
94.17,2023-04-03 01:30:00
79.68,2023-04-03 02:00:00
97.45,2023-04-03 02:30:00
99.58,2023-04-03 03:00:00
107.24,2023-04-03 03:30:00
115.1,2023-04-03 04:00:00
92.63,2023-04-03 04:30:00
110.89,2023-04-03 05:00:00
115.89,2023-04-03 05:30:00
149.76,2023-04-03 06:00:00
151.57,2023-04-03 06:30:00
135.17,2023-04-03 07:00:00
140.67,2023-04-03 07:30:00
99.78,2023-04-03 08:00:00
81.72,2023-04-03 08:30:00
57.25,2023-04-03 09:00:00
58.73,2023-04-03 09:30:00
57.14,2023-04-03 10:00:00
53.48,2023-04-03 10:30:00
53.49,2023-04-03 11:00:00
58.21,2023-04-03 11:30:00
59.64,2023-04-03 12:00:00
58.17,2023-04-03 12:30:00
105.96,2023-04-03 13:00:00
107.61,2023-04-03 13:30:00
95.37,2023-04-03 14:00:00
58.76,2023-04-03 14:30:00
71.21,2023-04-03 15:00:00
79.61,2023-04-03 15:30:00
97.69,2023-04-03 16:00:00
94.66,2023-04-03 16:30:00
114.51,2023-04-03 17:00:00
145.93,2023-04-03 17:30:00
154.12,2023-04-03 18:00:00
176.78,2023-04-03 18:30:00
179.7,2023-04-03 19:00:00
159.63,2023-04-03 19:30:00
140.15,2023-04-03 20:00:00
103.36,2023-04-03 20:30:00
157.88,2023-04-03 21:00:00
154.67,2023-04-03 21:30:00
179.02,2023-04-03 22:00:00
145.46,2023-04-03 22:30:00
161.07,2023-04-03 23:00:00
153.46,2023-04-03 23:30:00
151.24,2023-04-04 00:00:00
180.42,2023-04-04 00:30:00
156.13,2023-04-04 01:00:00
149.45,2023-04-04 01:30:00
145.16,2023-04-04 02:00:00
144.57,2023-04-04 02:30:00
146.61,2023-04-04 03:00:00
145.71,2023-04-04 03:30:00
146.2,2023-04-04 04:00:00
147.07,2023-04-04 04:30:00
184.83,2023-04-04 05:00:00
151.61,2023-04-04 05:30:00
188.35,2023-04-04 06:00:00
233.28,2023-04-04 06:30:00
212.93,2023-04-04 07:00:00
279.05,2023-04-04 07:30:00
193.33,2023-04-04 08:00:00
146.0,2023-04-04 08:30:00
117.43,2023-04-04 09:00:00
109.43,2023-04-04 09:30:00
96.12,2023-04-04 10:00:00
111.14,2023-04-04 10:30:00
135.63,2023-04-04 11:00:00
134.77,2023-04-04 11:30:00
131.17,2023-04-04 12:00:00
125.98,2023-04-04 12:30:00
124.64,2023-04-04 13:00:00
110.4,2023-04-04 13:30:00
80.0,2023-04-04 14:00:00
73.08,2023-04-04 14:30:00
84.1,2023-04-04 15:00:00
98.32,2023-04-04 15:30:00
109.06,2023-04-04 16:00:00
112.21,2023-04-04 16:30:00
107.67,2023-04-04 17:00:00
114.33,2023-04-04 17:30:00
122.65,2023-04-04 18:00:00
157.7,2023-04-04 18:30:00
121.58,2023-04-04 19:00:00
107.62,2023-04-04 19:30:00
108.66,2023-04-04 20:00:00
129.48,2023-04-04 20:30:00
152.68,2023-04-04 21:00:00
126.21,2023-04-04 21:30:00
150.99,2023-04-04 22:00:00
133.05,2023-04-04 22:30:00
122.17,2023-04-04 23:00:00
99.16,2023-04-04 23:30:00
98.76,2023-04-05 00:00:00
94.81,2023-04-05 00:30:00
77.9,2023-04-05 01:00:00
69.33,2023-04-05 01:30:00
69.39,2023-04-05 02:00:00
59.64,2023-04-05 02:30:00
51.54,2023-04-05 03:00:00
48.64,2023-04-05 03:30:00
65.94,2023-04-05 04:00:00
60.54,2023-04-05 04:30:00
88.27,2023-04-05 05:00:00
101.54,2023-04-05 05:30:00
125.93,2023-04-05 06:00:00
129.93,2023-04-05 06:30:00
97.41,2023-04-05 07:00:00
132.21,2023-04-05 07:30:00
90.88,2023-04-05 08:00:00
80.67,2023-04-05 08:30:00
71.52,2023-04-05 09:00:00
77.78,2023-04-05 09:30:00
71.55,2023-04-05 10:00:00
62.85,2023-04-05 10:30:00
36.14,2023-04-05 11:00:00
47.8,2023-04-05 11:30:00
31.99,2023-04-05 12:00:00
25.62,2023-04-05 12:30:00
71.66,2023-04-05 13:00:00
71.67,2023-04-05 13:30:00
73.71,2023-04-05 14:00:00
71.87,2023-04-05 14:30:00
53.12,2023-04-05 15:00:00
71.39,2023-04-05 15:30:00
45.35,2023-04-05 16:00:00
71.39,2023-04-05 16:30:00
52.33,2023-04-05 17:00:00
119.31,2023-04-05 17:30:00
124.49,2023-04-05 18:00:00
221.12,2023-04-05 18:30:00
142.53,2023-04-05 19:00:00
137.26,2023-04-05 19:30:00
132.31,2023-04-05 20:00:00
122.73,2023-04-05 20:30:00
104.98,2023-04-05 21:00:00
105.27,2023-04-05 21:30:00
170.35,2023-04-05 22:00:00
89.67,2023-04-05 22:30:00
86.97,2023-04-05 23:00:00
75.82,2023-04-05 23:30:00
58.13,2023-04-06 00:00:00
77.77,2023-04-06 00:30:00
71.75,2023-04-06 01:00:00
70.49,2023-04-06 01:30:00
89.63,2023-04-06 02:00:00
74.99,2023-04-06 02:30:00
69.39,2023-04-06 03:00:00
69.35,2023-04-06 03:30:00
70.5,2023-04-06 04:00:00
78.47,2023-04-06 04:30:00
97.44,2023-04-06 05:00:00
61.6,2023-04-06 05:30:00
73.01,2023-04-06 06:00:00
117.02,2023-04-06 06:30:00
109.03,2023-04-06 07:00:00
118.75,2023-04-06 07:30:00
71.69,2023-04-06 08:00:00
74.64,2023-04-06 08:30:00
78.34,2023-04-06 09:00:00
99.73,2023-04-06 09:30:00
111.78,2023-04-06 10:00:00
101.04,2023-04-06 10:30:00
83.41,2023-04-06 11:00:00
81.97,2023-04-06 11:30:00
72.49,2023-04-06 12:00:00
74.61,2023-04-06 12:30:00
81.75,2023-04-06 13:00:00
76.77,2023-04-06 13:30:00
81.04,2023-04-06 14:00:00
78.17,2023-04-06 14:30:00
96.91,2023-04-06 15:00:00
96.55,2023-04-06 15:30:00
119.96,2023-04-06 16:00:00
170.83,2023-04-06 16:30:00
177.11,2023-04-06 17:00:00
234.29,2023-04-06 17:30:00
273.01,2023-04-06 18:00:00
276.69,2023-04-06 18:30:00
218.17,2023-04-06 19:00:00
172.15,2023-04-06 19:30:00
86.16,2023-04-06 20:00:00
82.95,2023-04-06 20:30:00
142.95,2023-04-06 21:00:00
130.7,2023-04-06 21:30:00
105.82,2023-04-06 22:00:00
101.02,2023-04-06 22:30:00
138.69,2023-04-06 23:00:00
100.43,2023-04-06 23:30:00
104.92,2023-04-07 00:00:00
102.49,2023-04-07 00:30:00
105.16,2023-04-07 01:00:00
88.96,2023-04-07 01:30:00
86.37,2023-04-07 02:00:00
101.96,2023-04-07 02:30:00
102.88,2023-04-07 03:00:00
91.99,2023-04-07 03:30:00
71.69,2023-04-07 04:00:00
70.03,2023-04-07 04:30:00
53.67,2023-04-07 05:00:00
45.66,2023-04-07 05:30:00
39.43,2023-04-07 06:00:00
24.31,2023-04-07 06:30:00
51.22,2023-04-07 07:00:00
69.57,2023-04-07 07:30:00
61.86,2023-04-07 08:00:00
86.76,2023-04-07 08:30:00
77.33,2023-04-07 09:00:00
79.68,2023-04-07 09:30:00
76.41,2023-04-07 10:00:00
73.26,2023-04-07 10:30:00
70.6,2023-04-07 11:00:00
69.73,2023-04-07 11:30:00
72.95,2023-04-07 12:00:00
68.3,2023-04-07 12:30:00
59.42,2023-04-07 13:00:00
50.3,2023-04-07 13:30:00
50.24,2023-04-07 14:00:00
37.76,2023-04-07 14:30:00
67.42,2023-04-07 15:00:00
69.39,2023-04-07 15:30:00
68.32,2023-04-07 16:00:00
76.18,2023-04-07 16:30:00
84.61,2023-04-07 17:00:00
99.74,2023-04-07 17:30:00
106.01,2023-04-07 18:00:00
106.23,2023-04-07 18:30:00
92.8,2023-04-07 19:00:00
80.68,2023-04-07 19:30:00
83.04,2023-04-07 20:00:00
83.14,2023-04-07 20:30:00
55.76,2023-04-07 21:00:00
39.32,2023-04-07 21:30:00
37.15,2023-04-07 22:00:00
19.78,2023-04-07 22:30:00
12.45,2023-04-07 23:00:00
15.43,2023-04-07 23:30:00
48.83,2023-04-08 00:00:00
8.71,2023-04-08 00:30:00
21.38,2023-04-08 01:00:00
74.84,2023-04-08 01:30:00
61.25,2023-04-08 02:00:00
102.8,2023-04-08 02:30:00
100.72,2023-04-08 03:00:00
32.82,2023-04-08 03:30:00
27.06,2023-04-08 04:00:00
50.27,2023-04-08 04:30:00
73.32,2023-04-08 05:00:00
102.06,2023-04-08 05:30:00
77.39,2023-04-08 06:00:00
59.5,2023-04-08 06:30:00
51.89,2023-04-08 07:00:00
67.0,2023-04-08 07:30:00
100.18,2023-04-08 08:00:00
81.91,2023-04-08 08:30:00
70.81,2023-04-08 09:00:00
21.94,2023-04-08 09:30:00
50.57,2023-04-08 10:00:00
68.75,2023-04-08 10:30:00
65.47,2023-04-08 11:00:00
19.77,2023-04-08 11:30:00
10.53,2023-04-08 12:00:00
6.87,2023-04-08 12:30:00
1.9,2023-04-08 13:00:00
3.73,2023-04-08 13:30:00
20.03,2023-04-08 14:00:00
35.4,2023-04-08 14:30:00
17.0,2023-04-08 15:00:00
22.88,2023-04-08 15:30:00
34.71,2023-04-08 16:00:00
66.37,2023-04-08 16:30:00
68.73,2023-04-08 17:00:00
76.55,2023-04-08 17:30:00
70.28,2023-04-08 18:00:00
83.22,2023-04-08 18:30:00
70.27,2023-04-08 19:00:00
69.37,2023-04-08 19:30:00
67.5,2023-04-08 20:00:00
27.22,2023-04-08 20:30:00
47.74,2023-04-08 21:00:00
26.12,2023-04-08 21:30:00
59.99,2023-04-08 22:00:00
24.83,2023-04-08 22:30:00
58.22,2023-04-08 23:00:00
50.56,2023-04-08 23:30:00
23.37,2023-04-09 00:00:00
18.86,2023-04-09 00:30:00
25.66,2023-04-09 01:00:00
59.15,2023-04-09 01:30:00
25.33,2023-04-09 02:00:00
22.17,2023-04-09 02:30:00
10.09,2023-04-09 03:00:00
24.15,2023-04-09 03:30:00
26.05,2023-04-09 04:00:00
33.08,2023-04-09 04:30:00
55.55,2023-04-09 05:00:00
79.07,2023-04-09 05:30:00
68.15,2023-04-09 06:00:00
71.76,2023-04-09 06:30:00
36.21,2023-04-09 07:00:00
54.02,2023-04-09 07:30:00
69.6,2023-04-09 08:00:00
70.35,2023-04-09 08:30:00
70.23,2023-04-09 09:00:00
70.24,2023-04-09 09:30:00
69.64,2023-04-09 10:00:00
67.97,2023-04-09 10:30:00
69.47,2023-04-09 11:00:00
69.3,2023-04-09 11:30:00
65.21,2023-04-09 12:00:00
29.02,2023-04-09 12:30:00
17.58,2023-04-09 13:00:00
21.56,2023-04-09 13:30:00
49.1,2023-04-09 14:00:00
61.9,2023-04-09 14:30:00
69.64,2023-04-09 15:00:00
69.56,2023-04-09 15:30:00
73.61,2023-04-09 16:00:00
79.19,2023-04-09 16:30:00
81.41,2023-04-09 17:00:00
93.86,2023-04-09 17:30:00
92.14,2023-04-09 18:00:00
91.36,2023-04-09 18:30:00
87.71,2023-04-09 19:00:00
76.01,2023-04-09 19:30:00
71.53,2023-04-09 20:00:00
68.99,2023-04-09 20:30:00
71.15,2023-04-09 21:00:00
69.49,2023-04-09 21:30:00
70.34,2023-04-09 22:00:00
79.9,2023-04-09 22:30:00
60.7,2023-04-09 23:00:00
56.61,2023-04-09 23:30:00
86.16,2023-04-10 00:00:00
87.13,2023-04-10 00:30:00
67.24,2023-04-10 01:00:00
30.66,2023-04-10 01:30:00
60.45,2023-04-10 02:00:00
80.79,2023-04-10 02:30:00
71.87,2023-04-10 03:00:00
47.34,2023-04-10 03:30:00
39.07,2023-04-10 04:00:00
25.02,2023-04-10 04:30:00
37.56,2023-04-10 05:00:00
71.52,2023-04-10 05:30:00
12.51,2023-04-10 06:00:00
0.54,2023-04-10 06:30:00
12.37,2023-04-10 07:00:00
40.53,2023-04-10 07:30:00
30.4,2023-04-10 08:00:00
44.81,2023-04-10 08:30:00
48.88,2023-04-10 09:00:00
70.74,2023-04-10 09:30:00
64.5,2023-04-10 10:00:00
38.07,2023-04-10 10:30:00
54.93,2023-04-10 11:00:00
46.49,2023-04-10 11:30:00
69.43,2023-04-10 12:00:00
59.87,2023-04-10 12:30:00
64.52,2023-04-10 13:00:00
3.05,2023-04-10 13:30:00
19.84,2023-04-10 14:00:00
62.2,2023-04-10 14:30:00
47.98,2023-04-10 15:00:00
53.94,2023-04-10 15:30:00
80.12,2023-04-10 16:00:00
83.92,2023-04-10 16:30:00
103.7,2023-04-10 17:00:00
108.97,2023-04-10 17:30:00
109.2,2023-04-10 18:00:00
107.85,2023-04-10 18:30:00
83.63,2023-04-10 19:00:00
67.6,2023-04-10 19:30:00
62.35,2023-04-10 20:00:00
51.28,2023-04-10 20:30:00
66.14,2023-04-10 21:00:00
48.96,2023-04-10 21:30:00
30.19,2023-04-10 22:00:00
2.46,2023-04-10 22:30:00
56.73,2023-04-10 23:00:00
54.5,2023-04-10 23:30:00
36.07,2023-04-11 00:00:00
40.71,2023-04-11 00:30:00
10.56,2023-04-11 01:00:00
58.02,2023-04-11 01:30:00
70.01,2023-04-11 02:00:00
10.7,2023-04-11 02:30:00
65.24,2023-04-11 03:00:00
46.94,2023-04-11 03:30:00
66.43,2023-04-11 04:00:00
56.08,2023-04-11 04:30:00
56.4,2023-04-11 05:00:00
77.03,2023-04-11 05:30:00
51.43,2023-04-11 06:00:00
57.88,2023-04-11 06:30:00
66.01,2023-04-11 07:00:00
71.16,2023-04-11 07:30:00
71.01,2023-04-11 08:00:00
70.62,2023-04-11 08:30:00
70.48,2023-04-11 09:00:00
68.44,2023-04-11 09:30:00
66.94,2023-04-11 10:00:00
70.22,2023-04-11 10:30:00
67.06,2023-04-11 11:00:00
70.31,2023-04-11 11:30:00
69.24,2023-04-11 12:00:00
63.26,2023-04-11 12:30:00
70.34,2023-04-11 13:00:00
47.64,2023-04-11 13:30:00
52.93,2023-04-11 14:00:00
41.99,2023-04-11 14:30:00
53.35,2023-04-11 15:00:00
58.18,2023-04-11 15:30:00
70.25,2023-04-11 16:00:00
75.64,2023-04-11 16:30:00
84.41,2023-04-11 17:00:00
121.1,2023-04-11 17:30:00
151.81,2023-04-11 18:00:00
165.01,2023-04-11 18:30:00
147.63,2023-04-11 19:00:00
133.16,2023-04-11 19:30:00
122.88,2023-04-11 20:00:00
86.43,2023-04-11 20:30:00
88.67,2023-04-11 21:00:00
82.46,2023-04-11 21:30:00
82.52,2023-04-11 22:00:00
13.71,2023-04-11 22:30:00
12.65,2023-04-11 23:00:00
14.07,2023-04-11 23:30:00
16.6,2023-04-12 00:00:00
7.67,2023-04-12 00:30:00
41.92,2023-04-12 01:00:00
34.84,2023-04-12 01:30:00
61.87,2023-04-12 02:00:00
70.84,2023-04-12 02:30:00
74.3,2023-04-12 03:00:00
68.63,2023-04-12 03:30:00
64.06,2023-04-12 04:00:00
61.76,2023-04-12 04:30:00
68.39,2023-04-12 05:00:00
66.59,2023-04-12 05:30:00
48.12,2023-04-12 06:00:00
71.72,2023-04-12 06:30:00
64.94,2023-04-12 07:00:00
77.11,2023-04-12 07:30:00
82.99,2023-04-12 08:00:00
92.97,2023-04-12 08:30:00
87.25,2023-04-12 09:00:00
82.23,2023-04-12 09:30:00
79.79,2023-04-12 10:00:00
81.58,2023-04-12 10:30:00
77.55,2023-04-12 11:00:00
71.41,2023-04-12 11:30:00
67.46,2023-04-12 12:00:00
58.61,2023-04-12 12:30:00
61.81,2023-04-12 13:00:00
66.99,2023-04-12 13:30:00
65.85,2023-04-12 14:00:00
68.23,2023-04-12 14:30:00
9.57,2023-04-12 15:00:00
15.46,2023-04-12 15:30:00
67.12,2023-04-12 16:00:00
68.81,2023-04-12 16:30:00
62.89,2023-04-12 17:00:00
